sehir_adi,analiz_baslangic_tarih,analiz_baslangic_saat,analiz_bitis_tarih,analiz_bitis_saat,sonuc
Kocaeli,04-11-2024,00:00,10-11-2024,23:59,0.24
Konya,04-11-2024,00:00,10-11-2024,23:59,0.16
Kütahya,04-11-2024,00:00,10-11-2024,23:59,0.1
Malatya,04-11-2024,00:00,10-11-2024,23:59,0.18
Manisa,04-11-2024,00:00,10-11-2024,23:59,0.23
Kahramanmaraş,04-11-2024,00:00,10-11-2024,23:59,0.18
Mardin,04-11-2024,00:00,10-11-2024,23:59,0.2
Muğla,04-11-2024,00:00,10-11-2024,23:59,0.16
Muş,04-11-2024,00:00,10-11-2024,23:59,0.16
Nevşehir,04-11-2024,00:00,10-11-2024,23:59,0.16
Niğde,04-11-2024,00:00,10-11-2024,23:59,0.15
Ordu,04-11-2024,00:00,10-11-2024,23:59,0.24
Rize,04-11-2024,00:00,10-11-2024,23:59,0.14
Sakarya,04-11-2024,00:00,10-11-2024,23:59,0.2
Samsun,04-11-2024,00:00,10-11-2024,23:59,0.29
Siirt,04-11-2024,00:00,10-11-2024,23:59,0.21
Sinop,04-11-2024,00:00,10-11-2024,23:59,0.15
Sivas,04-11-2024,00:00,10-11-2024,23:59,0.13
Tekirdağ,04-11-2024,00:00,10-11-2024,23:59,0.11
Tokat,04-11-2024,00:00,10-11-2024,23:59,0.14
Trabzon,04-11-2024,00:00,10-11-2024,23:59,0.21
Tunceli,04-11-2024,00:00,10-11-2024,23:59,0.15
Şanlıurfa,04-11-2024,00:00,10-11-2024,23:59,0.2
Uşak,04-11-2024,00:00,10-11-2024,23:59,0.18
Van,04-11-2024,00:00,10-11-2024,23:59,0.21
Yozgat,04-11-2024,00:00,10-11-2024,23:59,0.07
Zonguldak,04-11-2024,00:00,10-11-2024,23:59,0.18
Aksaray,04-11-2024,00:00,10-11-2024,23:59,0.14
Bayburt,04-11-2024,00:00,10-11-2024,23:59,0.11
Karaman,04-11-2024,00:00,10-11-2024,23:59,0.13
Kırıkkale,04-11-2024,00:00,10-11-2024,23:59,0.22
Batman,04-11-2024,00:00,10-11-2024,23:59,0.2
Şırnak,04-11-2024,00:00,10-11-2024,23:59,0.2
Bartın,04-11-2024,00:00,10-11-2024,23:59,0.16
Ardahan,04-11-2024,00:00,10-11-2024,23:59,0.09
Iğdır,04-11-2024,00:00,10-11-2024,23:59,0.19
Yalova,04-11-2024,00:00,10-11-2024,23:59,0.27
Karabük,04-11-2024,00:00,10-11-2024,23:59,0.13
Kilis,04-11-2024,00:00,10-11-2024,23:59,0.17
Osmaniye,04-11-2024,00:00,10-11-2024,23:59,0.24
Düzce,04-11-2024,00:00,10-11-2024,23:59,0.19
Adana,11-11-2024,00:00,17-11-2024,23:59,0.27
Adıyaman,11-11-2024,00:00,17-11-2024,23:59,0.19
Afyonkarahisar,11-11-2024,00:00,17-11-2024,23:59,0.15
Ağrı,11-11-2024,00:00,17-11-2024,23:59,0.13
Amasya,11-11-2024,00:00,17-11-2024,23:59,0.13
Ankara,11-11-2024,00:00,17-11-2024,23:59,0.25
Antalya,11-11-2024,00:00,17-11-2024,23:59,0.24
Artvin,11-11-2024,00:00,17-11-2024,23:59,0.21
Aydın,11-11-2024,00:00,17-11-2024,23:59,0.25
Balıkesir,11-11-2024,00:00,17-11-2024,23:59,0.17
Bilecik,11-11-2024,00:00,17-11-2024,23:59,0.18
Bingöl,11-11-2024,00:00,17-11-2024,23:59,0.13
Bitlis,11-11-2024,00:00,17-11-2024,23:59,0.17
Bolu,11-11-2024,00:00,17-11-2024,23:59,0.2
Burdur,11-11-2024,00:00,17-11-2024,23:59,0.11
Bursa,11-11-2024,00:00,17-11-2024,23:59,0.33
Çanakkale,11-11-2024,00:00,17-11-2024,23:59,0.17
Çankırı,11-11-2024,00:00,17-11-2024,23:59,0.11
Çorum,11-11-2024,00:00,17-11-2024,23:59,0.13
Denizli,11-11-2024,00:00,17-11-2024,23:59,0.25
Diyarbakır,11-11-2024,00:00,17-11-2024,23:59,0.21
Edirne,11-11-2024,00:00,17-11-2024,23:59,0.17
Elazığ,11-11-2024,00:00,17-11-2024,23:59,0.16
Erzincan,11-11-2024,00:00,17-11-2024,23:59,0.15
Erzurum,11-11-2024,00:00,17-11-2024,23:59,0.19
Eskişehir,11-11-2024,00:00,17-11-2024,23:59,0.18
Gaziantep,11-11-2024,00:00,17-11-2024,23:59,0.23
Giresun,11-11-2024,00:00,17-11-2024,23:59,0.18
Gümüşhane,11-11-2024,00:00,17-11-2024,23:59,0.11
Hakkari,11-11-2024,00:00,17-11-2024,23:59,0.16
Hatay,11-11-2024,00:00,17-11-2024,23:59,0.28
Isparta,11-11-2024,00:00,17-11-2024,23:59,0.18
Mersin,11-11-2024,00:00,17-11-2024,23:59,0.24
İstanbul,11-11-2024,00:00,17-11-2024,23:59,0.34
İzmir,11-11-2024,00:00,17-11-2024,23:59,0.32
Kars,11-11-2024,00:00,17-11-2024,23:59,0.13
Kastamonu,11-11-2024,00:00,17-11-2024,23:59,0.13
Kayseri,11-11-2024,00:00,17-11-2024,23:59,0.17
Kırklareli,11-11-2024,00:00,17-11-2024,23:59,0.12
Kırşehir,11-11-2024,00:00,17-11-2024,23:59,0.16
Kocaeli,11-11-2024,00:00,17-11-2024,23:59,0.24
Konya,11-11-2024,00:00,17-11-2024,23:59,0.16
Kütahya,11-11-2024,00:00,17-11-2024,23:59,0.11
Malatya,11-11-2024,00:00,17-11-2024,23:59,0.18
Manisa,11-11-2024,00:00,17-11-2024,23:59,0.23
Kahramanmaraş,11-11-2024,00:00,17-11-2024,23:59,0.18
Mardin,11-11-2024,00:00,17-11-2024,23:59,0.2
Muğla,11-11-2024,00:00,17-11-2024,23:59,0.16
Muş,11-11-2024,00:00,17-11-2024,23:59,0.15
Nevşehir,11-11-2024,00:00,17-11-2024,23:59,0.16
Niğde,11-11-2024,00:00,17-11-2024,23:59,0.16
Ordu,11-11-2024,00:00,17-11-2024,23:59,0.24
Rize,11-11-2024,00:00,17-11-2024,23:59,0.14
Sakarya,11-11-2024,00:00,17-11-2024,23:59,0.2
Samsun,11-11-2024,00:00,17-11-2024,23:59,0.29
Siirt,11-11-2024,00:00,17-11-2024,23:59,0.2
Sinop,11-11-2024,00:00,17-11-2024,23:59,0.15
Sivas,11-11-2024,00:00,17-11-2024,23:59,0.13
Tekirdağ,11-11-2024,00:00,17-11-2024,23:59,0.11
Tokat,11-11-2024,00:00,17-11-2024,23:59,0.15
Trabzon,11-11-2024,00:00,17-11-2024,23:59,0.22
Tunceli,11-11-2024,00:00,17-11-2024,23:59,0.15
Şanlıurfa,11-11-2024,00:00,17-11-2024,23:59,0.2
Uşak,11-11-2024,00:00,17-11-2024,23:59,0.18
Van,11-11-2024,00:00,17-11-2024,23:59,0.21
Yozgat,11-11-2024,00:00,17-11-2024,23:59,0.07
Zonguldak,11-11-2024,00:00,17-11-2024,23:59,0.19
Aksaray,11-11-2024,00:00,17-11-2024,23:59,0.13
Bayburt,11-11-2024,00:00,17-11-2024,23:59,0.11
Karaman,11-11-2024,00:00,17-11-2024,23:59,0.13
Kırıkkale,11-11-2024,00:00,17-11-2024,23:59,0.22
Batman,11-11-2024,00:00,17-11-2024,23:59,0.2
Şırnak,11-11-2024,00:00,17-11-2024,23:59,0.21
Bartın,11-11-2024,00:00,17-11-2024,23:59,0.16
Ardahan,11-11-2024,00:00,17-11-2024,23:59,0.1
Iğdır,11-11-2024,00:00,17-11-2024,23:59,0.19
Yalova,11-11-2024,00:00,17-11-2024,23:59,0.27
Karabük,11-11-2024,00:00,17-11-2024,23:59,0.13
Kilis,11-11-2024,00:00,17-11-2024,23:59,0.17
Osmaniye,11-11-2024,00:00,17-11-2024,23:59,0.24
Düzce,11-11-2024,00:00,17-11-2024,23:59,0.19
Adana,18-11-2024,00:00,24-11-2024,23:59,0.27
Adıyaman,18-11-2024,00:00,24-11-2024,23:59,0.19
Afyonkarahisar,18-11-2024,00:00,24-11-2024,23:59,0.16
Ağrı,18-11-2024,00:00,24-11-2024,23:59,0.13
Amasya,18-11-2024,00:00,24-11-2024,23:59,0.13
Ankara,18-11-2024,00:00,24-11-2024,23:59,0.26
Antalya,18-11-2024,00:00,24-11-2024,23:59,0.25
Artvin,18-11-2024,00:00,24-11-2024,23:59,0.22
Aydın,18-11-2024,00:00,24-11-2024,23:59,0.25
Balıkesir,18-11-2024,00:00,24-11-2024,23:59,0.17
Bilecik,18-11-2024,00:00,24-11-2024,23:59,0.18
Bingöl,18-11-2024,00:00,24-11-2024,23:59,0.14
Bitlis,18-11-2024,00:00,24-11-2024,23:59,0.18
Bolu,18-11-2024,00:00,24-11-2024,23:59,0.22
Burdur,18-11-2024,00:00,24-11-2024,23:59,0.12
Bursa,18-11-2024,00:00,24-11-2024,23:59,0.34
Çanakkale,18-11-2024,00:00,24-11-2024,23:59,0.17
Çankırı,18-11-2024,00:00,24-11-2024,23:59,0.11
Çorum,18-11-2024,00:00,24-11-2024,23:59,0.13
Denizli,18-11-2024,00:00,24-11-2024,23:59,0.25
Diyarbakır,18-11-2024,00:00,24-11-2024,23:59,0.21
Edirne,18-11-2024,00:00,24-11-2024,23:59,0.17
Elazığ,18-11-2024,00:00,24-11-2024,23:59,0.16
Erzincan,18-11-2024,00:00,24-11-2024,23:59,0.16
Erzurum,18-11-2024,00:00,24-11-2024,23:59,0.19
Eskişehir,18-11-2024,00:00,24-11-2024,23:59,0.19
Gaziantep,18-11-2024,00:00,24-11-2024,23:59,0.24
Giresun,18-11-2024,00:00,24-11-2024,23:59,0.18
Gümüşhane,18-11-2024,00:00,24-11-2024,23:59,0.12
Hakkari,18-11-2024,00:00,24-11-2024,23:59,0.17
Hatay,18-11-2024,00:00,24-11-2024,23:59,0.27
Isparta,18-11-2024,00:00,24-11-2024,23:59,0.18
Mersin,18-11-2024,00:00,24-11-2024,23:59,0.24
İstanbul,18-11-2024,00:00,24-11-2024,23:59,0.34
İzmir,18-11-2024,00:00,24-11-2024,23:59,0.32
Kars,18-11-2024,00:00,24-11-2024,23:59,0.14
Kastamonu,18-11-2024,00:00,24-11-2024,23:59,0.15
Kayseri,18-11-2024,00:00,24-11-2024,23:59,0.19
Kırklareli,18-11-2024,00:00,24-11-2024,23:59,0.12
Kırşehir,18-11-2024,00:00,24-11-2024,23:59,0.17
Kocaeli,18-11-2024,00:00,24-11-2024,23:59,0.25
Konya,18-11-2024,00:00,24-11-2024,23:59,0.18
Kütahya,18-11-2024,00:00,24-11-2024,23:59,0.12
Malatya,18-11-2024,00:00,24-11-2024,23:59,0.19
Manisa,18-11-2024,00:00,24-11-2024,23:59,0.23
Kahramanmaraş,18-11-2024,00:00,24-11-2024,23:59,0.2
Mardin,18-11-2024,00:00,24-11-2024,23:59,0.2
Muğla,18-11-2024,00:00,24-11-2024,23:59,0.16
Muş,18-11-2024,00:00,24-11-2024,23:59,0.16
Nevşehir,18-11-2024,00:00,24-11-2024,23:59,0.18
Niğde,18-11-2024,00:00,24-11-2024,23:59,0.18
Ordu,18-11-2024,00:00,24-11-2024,23:59,0.25
Rize,18-11-2024,00:00,24-11-2024,23:59,0.14
Sakarya,18-11-2024,00:00,24-11-2024,23:59,0.21
Samsun,18-11-2024,00:00,24-11-2024,23:59,0.3
Siirt,18-11-2024,00:00,24-11-2024,23:59,0.2
Sinop,18-11-2024,00:00,24-11-2024,23:59,0.16
Sivas,18-11-2024,00:00,24-11-2024,23:59,0.15
Tekirdağ,18-11-2024,00:00,24-11-2024,23:59,0.11
Tokat,18-11-2024,00:00,24-11-2024,23:59,0.16
Trabzon,18-11-2024,00:00,24-11-2024,23:59,0.22
Tunceli,18-11-2024,00:00,24-11-2024,23:59,0.16
Şanlıurfa,18-11-2024,00:00,24-11-2024,23:59,0.2
Uşak,18-11-2024,00:00,24-11-2024,23:59,0.19
Van,18-11-2024,00:00,24-11-2024,23:59,0.22
Yozgat,18-11-2024,00:00,24-11-2024,23:59,0.09
Zonguldak,18-11-2024,00:00,24-11-2024,23:59,0.2
Aksaray,18-11-2024,00:00,24-11-2024,23:59,0.15
Bayburt,18-11-2024,00:00,24-11-2024,23:59,0.13
Karaman,18-11-2024,00:00,24-11-2024,23:59,0.16
Kırıkkale,18-11-2024,00:00,24-11-2024,23:59,0.23
Batman,18-11-2024,00:00,24-11-2024,23:59,0.2
Şırnak,18-11-2024,00:00,24-11-2024,23:59,0.21
Bartın,18-11-2024,00:00,24-11-2024,23:59,0.17
Ardahan,18-11-2024,00:00,24-11-2024,23:59,0.1
Iğdır,18-11-2024,00:00,24-11-2024,23:59,0.18
Yalova,18-11-2024,00:00,24-11-2024,23:59,0.28
Karabük,18-11-2024,00:00,24-11-2024,23:59,0.14
Kilis,18-11-2024,00:00,24-11-2024,23:59,0.17
Osmaniye,18-11-2024,00:00,24-11-2024,23:59,0.24
Düzce,18-11-2024,00:00,24-11-2024,23:59,0.2

Adana,25-11-2024,00:00,01-12-2024,23:59,0.27
Adıyaman,25-11-2024,00:00,01-12-2024,23:59,0.18
Afyonkarahisar,25-11-2024,00:00,01-12-2024,23:59,0.15
Ağrı,25-11-2024,00:00,01-12-2024,23:59,0.14
Amasya,25-11-2024,00:00,01-12-2024,23:59,0.14
Ankara,25-11-2024,00:00,01-12-2024,23:59,0.25
Antalya,25-11-2024,00:00,01-12-2024,23:59,0.24
Artvin,25-11-2024,00:00,01-12-2024,23:59,0.21
Aydın,25-11-2024,00:00,01-12-2024,23:59,0.25
Balıkesir,25-11-2024,00:00,01-12-2024,23:59,0.17
Bilecik,25-11-2024,00:00,01-12-2024,23:59,0.18
Bingöl,25-11-2024,00:00,01-12-2024,23:59,0.15
Bitlis,25-11-2024,00:00,01-12-2024,23:59,0.21
Bolu,25-11-2024,00:00,01-12-2024,23:59,0.22
Burdur,25-11-2024,00:00,01-12-2024,23:59,0.11
Bursa,25-11-2024,00:00,01-12-2024,23:59,0.34
Çanakkale,25-11-2024,00:00,01-12-2024,23:59,0.17
Çankırı,25-11-2024,00:00,01-12-2024,23:59,0.11
Çorum,25-11-2024,00:00,01-12-2024,23:59,0.13
Denizli,25-11-2024,00:00,01-12-2024,23:59,0.25
Diyarbakır,25-11-2024,00:00,01-12-2024,23:59,0.21
Edirne,25-11-2024,00:00,01-12-2024,23:59,0.17
Elazığ,25-11-2024,00:00,01-12-2024,23:59,0.16
Erzincan,25-11-2024,00:00,01-12-2024,23:59,0.17
Erzurum,25-11-2024,00:00,01-12-2024,23:59,0.24
Eskişehir,25-11-2024,00:00,01-12-2024,23:59,0.19
Gaziantep,25-11-2024,00:00,01-12-2024,23:59,0.23
Giresun,25-11-2024,00:00,01-12-2024,23:59,0.18
Gümüşhane,25-11-2024,00:00,01-12-2024,23:59,0.13
Hakkari,25-11-2024,00:00,01-12-2024,23:59,0.17
Hatay,25-11-2024,00:00,01-12-2024,23:59,0.28
Isparta,25-11-2024,00:00,01-12-2024,23:59,0.17
Mersin,25-11-2024,00:00,01-12-2024,23:59,0.24
İstanbul,25-11-2024,00:00,01-12-2024,23:59,0.34
İzmir,25-11-2024,00:00,01-12-2024,23:59,0.32
Kars,25-11-2024,00:00,01-12-2024,23:59,0.17
Kastamonu,25-11-2024,00:00,01-12-2024,23:59,0.15
Kayseri,25-11-2024,00:00,01-12-2024,23:59,0.19
Kırklareli,25-11-2024,00:00,01-12-2024,23:59,0.12
Kırşehir,25-11-2024,00:00,01-12-2024,23:59,0.17
Kocaeli,25-11-2024,00:00,01-12-2024,23:59,0.24
Konya,25-11-2024,00:00,01-12-2024,23:59,0.17
Kütahya,25-11-2024,00:00,01-12-2024,23:59,0.11
Malatya,25-11-2024,00:00,01-12-2024,23:59,0.19
Manisa,25-11-2024,00:00,01-12-2024,23:59,0.23
Kahramanmaraş,25-11-2024,00:00,01-12-2024,23:59,0.18
Mardin,25-11-2024,00:00,01-12-2024,23:59,0.21
Muğla,25-11-2024,00:00,01-12-2024,23:59,0.17
Muş,25-11-2024,00:00,01-12-2024,23:59,0.17
Nevşehir,25-11-2024,00:00,01-12-2024,23:59,0.19
Niğde,25-11-2024,00:00,01-12-2024,23:59,0.19
Ordu,25-11-2024,00:00,01-12-2024,23:59,0.24
Rize,25-11-2024,00:00,01-12-2024,23:59,0.14
Sakarya,25-11-2024,00:00,01-12-2024,23:59,0.21
Samsun,25-11-2024,00:00,01-12-2024,23:59,0.3
Siirt,25-11-2024,00:00,01-12-2024,23:59,0.2
Sinop,25-11-2024,00:00,01-12-2024,23:59,0.15
Sivas,25-11-2024,00:00,01-12-2024,23:59,0.15
Tekirdağ,25-11-2024,00:00,01-12-2024,23:59,0.11
Tokat,25-11-2024,00:00,01-12-2024,23:59,0.17
Trabzon,25-11-2024,00:00,01-12-2024,23:59,0.21
Tunceli,25-11-2024,00:00,01-12-2024,23:59,0.16
Şanlıurfa,25-11-2024,00:00,01-12-2024,23:59,0.2
Uşak,25-11-2024,00:00,01-12-2024,23:59,0.18
Van,25-11-2024,00:00,01-12-2024,23:59,0.23
Yozgat,25-11-2024,00:00,01-12-2024,23:59,0.09
Zonguldak,25-11-2024,00:00,01-12-2024,23:59,0.2
Aksaray,25-11-2024,00:00,01-12-2024,23:59,0.15
Bayburt,25-11-2024,00:00,01-12-2024,23:59,0.19
Karaman,25-11-2024,00:00,01-12-2024,23:59,0.16
Kırıkkale,25-11-2024,00:00,01-12-2024,23:59,0.22
Batman,25-11-2024,00:00,01-12-2024,23:59,0.2
Şırnak,25-11-2024,00:00,01-12-2024,23:59,0.19
Bartın,25-11-2024,00:00,01-12-2024,23:59,0.16
Ardahan,25-11-2024,00:00,01-12-2024,23:59,0.16
Iğdır,25-11-2024,00:00,01-12-2024,23:59,0.2
Yalova,25-11-2024,00:00,01-12-2024,23:59,0.27
Karabük,25-11-2024,00:00,01-12-2024,23:59,0.14
Kilis,25-11-2024,00:00,01-12-2024,23:59,0.17
Osmaniye,25-11-2024,00:00,01-12-2024,23:59,0.24
Düzce,25-11-2024,00:00,01-12-2024,23:59,0.2
Adana,02-12-2024,00:00,08-12-2024,23:59,0.27
Adıyaman,02-12-2024,00:00,08-12-2024,23:59,0.19
Afyonkarahisar,02-12-2024,00:00,08-12-2024,23:59,0.15
Ağrı,02-12-2024,00:00,08-12-2024,23:59,0.12
Amasya,02-12-2024,00:00,08-12-2024,23:59,0.13
Ankara,02-12-2024,00:00,08-12-2024,23:59,0.26
Antalya,02-12-2024,00:00,08-12-2024,23:59,0.25
Artvin,02-12-2024,00:00,08-12-2024,23:59,0.21
Aydın,02-12-2024,00:00,08-12-2024,23:59,0.25
Balıkesir,02-12-2024,00:00,08-12-2024,23:59,0.17
Bilecik,02-12-2024,00:00,08-12-2024,23:59,0.18
Bingöl,02-12-2024,00:00,08-12-2024,23:59,0.13
Bitlis,02-12-2024,00:00,08-12-2024,23:59,0.18
Bolu,02-12-2024,00:00,08-12-2024,23:59,0.2
Burdur,02-12-2024,00:00,08-12-2024,23:59,0.12
Bursa,02-12-2024,00:00,08-12-2024,23:59,0.34
Çanakkale,02-12-2024,00:00,08-12-2024,23:59,0.17
Çankırı,02-12-2024,00:00,08-12-2024,23:59,0.11
Çorum,02-12-2024,00:00,08-12-2024,23:59,0.13
Denizli,02-12-2024,00:00,08-12-2024,23:59,0.25
Diyarbakır,02-12-2024,00:00,08-12-2024,23:59,0.21
Edirne,02-12-2024,00:00,08-12-2024,23:59,0.17
Elazığ,02-12-2024,00:00,08-12-2024,23:59,0.15
Erzincan,02-12-2024,00:00,08-12-2024,23:59,0.15
Erzurum,02-12-2024,00:00,08-12-2024,23:59,0.21
Eskişehir,02-12-2024,00:00,08-12-2024,23:59,0.19
Gaziantep,02-12-2024,00:00,08-12-2024,23:59,0.23
Giresun,02-12-2024,00:00,08-12-2024,23:59,0.18
Gümüşhane,02-12-2024,00:00,08-12-2024,23:59,0.11
Hakkari,02-12-2024,00:00,08-12-2024,23:59,0.16
Hatay,02-12-2024,00:00,08-12-2024,23:59,0.27
Isparta,02-12-2024,00:00,08-12-2024,23:59,0.18
Mersin,02-12-2024,00:00,08-12-2024,23:59,0.24
İstanbul,02-12-2024,00:00,08-12-2024,23:59,0.35
İzmir,02-12-2024,00:00,08-12-2024,23:59,0.32
Kars,02-12-2024,00:00,08-12-2024,23:59,0.14
Kastamonu,02-12-2024,00:00,08-12-2024,23:59,0.14
Kayseri,02-12-2024,00:00,08-12-2024,23:59,0.18
Kırklareli,02-12-2024,00:00,08-12-2024,23:59,0.12
Kırşehir,02-12-2024,00:00,08-12-2024,23:59,0.16
Kocaeli,02-12-2024,00:00,08-12-2024,23:59,0.24
Konya,02-12-2024,00:00,08-12-2024,23:59,0.17
Kütahya,02-12-2024,00:00,08-12-2024,23:59,0.12
Malatya,02-12-2024,00:00,08-12-2024,23:59,0.18
Manisa,02-12-2024,00:00,08-12-2024,23:59,0.23
Kahramanmaraş,02-12-2024,00:00,08-12-2024,23:59,0.18
Mardin,02-12-2024,00:00,08-12-2024,23:59,0.2
Muğla,02-12-2024,00:00,08-12-2024,23:59,0.17
Muş,02-12-2024,00:00,08-12-2024,23:59,0.16
Nevşehir,02-12-2024,00:00,08-12-2024,23:59,0.16
Niğde,02-12-2024,00:00,08-12-2024,23:59,0.17
Ordu,02-12-2024,00:00,08-12-2024,23:59,0.24
Rize,02-12-2024,00:00,08-12-2024,23:59,0.14
Sakarya,02-12-2024,00:00,08-12-2024,23:59,0.21
Samsun,02-12-2024,00:00,08-12-2024,23:59,0.29
Siirt,02-12-2024,00:00,08-12-2024,23:59,0.2
Sinop,02-12-2024,00:00,08-12-2024,23:59,0.15
Sivas,02-12-2024,00:00,08-12-2024,23:59,0.13
Tekirdağ,02-12-2024,00:00,08-12-2024,23:59,0.11
Tokat,02-12-2024,00:00,08-12-2024,23:59,0.16
Trabzon,02-12-2024,00:00,08-12-2024,23:59,0.22
Tunceli,02-12-2024,00:00,08-12-2024,23:59,0.15
Şanlıurfa,02-12-2024,00:00,08-12-2024,23:59,0.2
Uşak,02-12-2024,00:00,08-12-2024,23:59,0.19
Van,02-12-2024,00:00,08-12-2024,23:59,0.21
Yozgat,02-12-2024,00:00,08-12-2024,23:59,0.08
Zonguldak,02-12-2024,00:00,08-12-2024,23:59,0.19
Aksaray,02-12-2024,00:00,08-12-2024,23:59,0.14
Bayburt,02-12-2024,00:00,08-12-2024,23:59,0.13
Karaman,02-12-2024,00:00,08-12-2024,23:59,0.14
Kırıkkale,02-12-2024,00:00,08-12-2024,23:59,0.22
Batman,02-12-2024,00:00,08-12-2024,23:59,0.2
Şırnak,02-12-2024,00:00,08-12-2024,23:59,0.18
Bartın,02-12-2024,00:00,08-12-2024,23:59,0.17
Ardahan,02-12-2024,00:00,08-12-2024,23:59,0.1
Iğdır,02-12-2024,00:00,08-12-2024,23:59,0.19
Yalova,02-12-2024,00:00,08-12-2024,23:59,0.28
Karabük,02-12-2024,00:00,08-12-2024,23:59,0.14
Kilis,02-12-2024,00:00,08-12-2024,23:59,0.16
Osmaniye,02-12-2024,00:00,08-12-2024,23:59,0.24
Düzce,02-12-2024,00:00,08-12-2024,23:59,0.19
Adana,09-12-2024,00:00,15-12-2024,23:59,0.27
Adıyaman,09-12-2024,00:00,15-12-2024,23:59,0.19
Afyonkarahisar,09-12-2024,00:00,15-12-2024,23:59,0.15
Ağrı,09-12-2024,00:00,15-12-2024,23:59,0.14
Amasya,09-12-2024,00:00,15-12-2024,23:59,0.13
Ankara,09-12-2024,00:00,15-12-2024,23:59,0.26
Antalya,09-12-2024,00:00,15-12-2024,23:59,0.24
Artvin,09-12-2024,00:00,15-12-2024,23:59,0.25
Aydın,09-12-2024,00:00,15-12-2024,23:59,0.25
Balıkesir,09-12-2024,00:00,15-12-2024,23:59,0.17
Bilecik,09-12-2024,00:00,15-12-2024,23:59,0.18
Bingöl,09-12-2024,00:00,15-12-2024,23:59,0.14
Bitlis,09-12-2024,00:00,15-12-2024,23:59,0.18
Bolu,09-12-2024,00:00,15-12-2024,23:59,0.21
Burdur,09-12-2024,00:00,15-12-2024,23:59,0.12
Bursa,09-12-2024,00:00,15-12-2024,23:59,0.34
Çanakkale,09-12-2024,00:00,15-12-2024,23:59,0.17
Çankırı,09-12-2024,00:00,15-12-2024,23:59,0.12
Çorum,09-12-2024,00:00,15-12-2024,23:59,0.13
Denizli,09-12-2024,00:00,15-12-2024,23:59,0.25
Diyarbakır,09-12-2024,00:00,15-12-2024,23:59,0.21
Edirne,09-12-2024,00:00,15-12-2024,23:59,0.17
Elazığ,09-12-2024,00:00,15-12-2024,23:59,0.15
Erzincan,09-12-2024,00:00,15-12-2024,23:59,0.16
Erzurum,09-12-2024,00:00,15-12-2024,23:59,0.22
Eskişehir,09-12-2024,00:00,15-12-2024,23:59,0.19
Gaziantep,09-12-2024,00:00,15-12-2024,23:59,0.23
Giresun,09-12-2024,00:00,15-12-2024,23:59,0.19
Gümüşhane,09-12-2024,00:00,15-12-2024,23:59,0.12
Hakkari,09-12-2024,00:00,15-12-2024,23:59,0.17
Hatay,09-12-2024,00:00,15-12-2024,23:59,0.28
Isparta,09-12-2024,00:00,15-12-2024,23:59,0.18
Mersin,09-12-2024,00:00,15-12-2024,23:59,0.24
İstanbul,09-12-2024,00:00,15-12-2024,23:59,0.35
İzmir,09-12-2024,00:00,15-12-2024,23:59,0.33
Kars,09-12-2024,00:00,15-12-2024,23:59,0.18
Kastamonu,09-12-2024,00:00,15-12-2024,23:59,0.15
Kayseri,09-12-2024,00:00,15-12-2024,23:59,0.18
Kırklareli,09-12-2024,00:00,15-12-2024,23:59,0.12
Kırşehir,09-12-2024,00:00,15-12-2024,23:59,0.16
Kocaeli,09-12-2024,00:00,15-12-2024,23:59,0.25
Konya,09-12-2024,00:00,15-12-2024,23:59,0.16
Kütahya,09-12-2024,00:00,15-12-2024,23:59,0.11
Malatya,09-12-2024,00:00,15-12-2024,23:59,0.19
Manisa,09-12-2024,00:00,15-12-2024,23:59,0.24
Kahramanmaraş,09-12-2024,00:00,15-12-2024,23:59,0.18
Mardin,09-12-2024,00:00,15-12-2024,23:59,0.2
Muğla,09-12-2024,00:00,15-12-2024,23:59,0.17
Muş,09-12-2024,00:00,15-12-2024,23:59,0.16
Nevşehir,09-12-2024,00:00,15-12-2024,23:59,0.16
Niğde,09-12-2024,00:00,15-12-2024,23:59,0.16
Ordu,09-12-2024,00:00,15-12-2024,23:59,0.25
Rize,09-12-2024,00:00,15-12-2024,23:59,0.15
Sakarya,09-12-2024,00:00,15-12-2024,23:59,0.21
Samsun,09-12-2024,00:00,15-12-2024,23:59,0.29
Siirt,09-12-2024,00:00,15-12-2024,23:59,0.2
Sinop,09-12-2024,00:00,15-12-2024,23:59,0.15
Sivas,09-12-2024,00:00,15-12-2024,23:59,0.13
Tekirdağ,09-12-2024,00:00,15-12-2024,23:59,0.11
Tokat,09-12-2024,00:00,15-12-2024,23:59,0.15
Trabzon,09-12-2024,00:00,15-12-2024,23:59,0.22
Tunceli,09-12-2024,00:00,15-12-2024,23:59,0.14
Şanlıurfa,09-12-2024,00:00,15-12-2024,23:59,0.2
Uşak,09-12-2024,00:00,15-12-2024,23:59,0.19
Van,09-12-2024,00:00,15-12-2024,23:59,0.23
Yozgat,09-12-2024,00:00,15-12-2024,23:59,0.08
Zonguldak,09-12-2024,00:00,15-12-2024,23:59,0.2
Aksaray,09-12-2024,00:00,15-12-2024,23:59,0.14
Bayburt,09-12-2024,00:00,15-12-2024,23:59,0.13
Karaman,09-12-2024,00:00,15-12-2024,23:59,0.14
Kırıkkale,09-12-2024,00:00,15-12-2024,23:59,0.22
Batman,09-12-2024,00:00,15-12-2024,23:59,0.2
Şırnak,09-12-2024,00:00,15-12-2024,23:59,0.19
